2022-12-06,1715,144
2022-12-07,1710,117
2022-12-08,1425,114
2022-12-09,1389,100
2022-12-10,1127,104
2022-12-11,951,116
2022-12-12,1244,164
2022-12-13,17367,711
2022-12-14,1831,212
2022-12-15,1674,181
2022-12-16,1554,212
2022-12-17,1354,222
2022-12-18,1197,159
2022-12-19,1483,205
2022-12-20,3558,210
2022-12-21,2121,135
2022-12-22,1665,119
2022-12-23,1423,144
2022-12-24,1100,88
2022-12-25,1032,99
2022-12-26,1275,117
2022-12-27,1505,152
2022-12-28,1487,160
2022-12-29,1706,141
2022-12-30,1306,136
2022-12-31,1423,135
2023-01-01,1146,116
2023-01-02,1536,152
2023-01-03,1391,121
2023-01-04,1538,154
2023-01-05,1328,120
2023-01-06,1310,194
2023-01-07,1144,153
2023-01-08,1110,153
2023-01-09,1491,170
2023-01-10,1449,144
2023-01-11,1576,147
2023-01-12,1557,149
2023-01-13,1476,128
2023-01-14,1831,207
2023-01-15,1304,126
2023-01-16,1498,136
2023-01-17,1815,215
2023-01-18,1820,175
2023-01-19,1505,130
2023-01-20,1720,195
2023-01-21,1479,195
2023-01-22,1403,155
2023-01-23,1419,146
2023-01-24,6352,208
2023-01-25,1602,208
2023-01-26,1412,138
2023-01-27,1454,122
2023-01-28,1281,134
2023-01-29,1676,133
2023-01-30,1324,122
2023-01-31,1633,174
2023-02-01,1668,199
2023-02-02,1792,275
2023-02-03,1745,180
2023-02-04,1552,260
2023-02-05,2063,1011
2023-02-06,1852,360
2023-02-07,1717,312
2023-02-08,1582,216
2023-02-09,1552,203
2023-02-10,1786,365
2023-02-11,1390,225
2023-02-12,1388,202
2023-02-13,1821,203
2023-02-14,1743,197
2023-02-15,1714,204
2023-02-16,1903,283
2023-02-17,1879,262
2023-02-18,1559,228
2023-02-19,1623,199
2023-02-20,1663,198
2023-02-21,1648,194
2023-02-22,1645,197
2023-02-23,1448,163
2023-02-24,1500,182
2023-02-25,1197,128
2023-02-26,1262,162
2023-02-27,1499,188
2023-02-28,1716,155
2023-03-01,1467,141
2023-03-02,1400,135
2023-03-03,1518,183
2023-03-04,1310,114
2023-03-05,1245,128
2023-03-06,1532,182
2023-03-07,3647,226
2023-03-08,1470,116
2023-03-09,1572,160
2023-03-10,1538,193
2023-03-11,1313,174
2023-03-12,1648,251
2023-03-13,1470,196
2023-03-14,1552,167
2023-03-15,1599,226
2023-03-16,1283,126
2023-03-17,1471,259
2023-03-18,1256,139
2023-03-19,1205,181
2023-03-20,1365,170
2023-03-21,1316,150
2023-03-22,1458,170
2023-03-23,1246,116
2023-03-24,1299,155
2023-03-25,1112,109
2023-03-26,1048,92
2023-03-27,1333,191
2023-03-28,1480,228
2023-03-29,1480,168
2023-03-30,1365,193
2023-03-31,1325,120
2023-04-01,1412,120
2023-04-02,1066,79
2023-04-03,1374,125
2023-04-04,1297,125
